date,coin,high,low,open,close,volume,quoteVolume,weightedAverage
1643673600,reversed_USDT,2.6096523734266407e-05,2.59986132339701e-05,2.59986132339701e-05,2.6027676790391836e-05,62970.9,1.641105,2.6061334830296407e-05
1643673900,reversed_USDT,2.6023599240735468e-05,2.5904051393637967e-05,2.6018893359223868e-05,2.592005167421502e-05,66187.02,1.721664,2.601211852577879e-05
1643674200,reversed_USDT,2.5969971960221277e-05,2.5910796899514047e-05,2.5910796899514047e-05,2.5969971960221277e-05,2184.12,0.056635,2.5930449348756765e-05
1643674500,reversed_USDT,2.6104978036576727e-05,2.596876476973496e-05,2.5976522419037676e-05,2.6078883406528068e-05,18559.34,0.483775,2.606639580205909e-05
1643674800,reversed_USDT,2.6107588327192823e-05,2.60240259011925e-05,2.608018247782076e-05,2.6024052991217663e-05,10366.83,0.270311,2.607461982552429e-05
1643675100,reversed_USDT,2.604123942758231e-05,2.6010217333572973e-05,2.603510365095465e-05,2.6018020080707897e-05,611.74,0.015923,2.6029472130114044e-05
1643675400,reversed_USDT,2.6066103638828067e-05,2.5996369347056987e-05,2.601286284041733e-05,2.604357924201725e-05,411.46,0.010706,2.6021533860130613e-05
1643675700,reversed_USDT,2.609252670896265e-05,2.6048171926270125e-05,2.60521214372747e-05,2.6089293214957516e-05,8697.06,0.226759,2.6073151354904347e-05
1643676000,reversed_USDT,2.611202633763425e-05,2.608651645354852e-05,2.6101032922276863e-05,2.610013368488473e-05,6317.9,0.164946,2.6107874604922583e-05
1643676300,reversed_USDT,2.6120586208643927e-05,2.6062041210342043e-05,2.6097620236303517e-05,2.6092560750004566e-05,13589.45,0.354644,2.609706175791374e-05
1643676600,reversed_USDT,2.6092560750004566e-05,2.60718597813666e-05,2.6092560750004566e-05,2.60761700573076e-05,3875.24,0.10106,2.607854335688226e-05
1643676900,reversed_USDT,2.6105557298826663e-05,2.607775447585539e-05,2.607775447585539e-05,2.6105557298826663e-05,628.22,0.016388,2.608709489676424e-05
1643677200,reversed_USDT,2.6104344284975904e-05,2.6059331364463984e-05,2.608337289311556e-05,2.6092635640609436e-05,19388.98,0.505954,2.6094971081553048e-05
1643677500,reversed_USDT,2.6099697713301084e-05,2.604387768336583e-05,2.60931735039479e-05,2.6062706872735803e-05,16071.63,0.41943,2.6097558938727107e-05
1643677800,reversed_USDT,2.6067245150971056e-05,2.6050635140535363e-05,2.6050635140535363e-05,2.6059399273516067e-05,2299.52,0.059932,2.606286989728101e-05
1643678100,reversed_USDT,2.609120598511393e-05,2.605464649446456e-05,2.605594994130897e-05,2.6086945179589053e-05,100.76,0.002628,2.608432540717632e-05
1643678400,reversed_USDT,2.6100447048457048e-05,2.6075496907706826e-05,2.6075496907706826e-05,2.6096980031373788e-05,581.88,0.015184,2.609508684314426e-05
1643678700,reversed_USDT,2.6123076786433132e-05,2.608724461565793e-05,2.6096980031373788e-05,2.610179596017284e-05,64983.54,1.696134,2.61009920465057e-05
1643679000,reversed_USDT,2.6116888747277312e-05,2.6094058643787395e-05,2.609881219085957e-05,2.6115579196538536e-05,43.35,0.001131,2.610864485950808e-05
1643679300,reversed_USDT,2.6125888639444712e-05,2.6098771322043697e-05,2.6116888747277312e-05,2.6098907551927693e-05,236.12,0.006165,2.6110349124089172e-05
1643679600,reversed_USDT,2.6106518249369983e-05,2.607208409811447e-05,2.608892566847654e-05,2.6106518249369983e-05,55876.12,1.457397,2.608265175017201e-05
1643679900,reversed_USDT,2.6189206013984517e-05,2.6109721928850485e-05,2.6109721928850485e-05,2.6182684971505383e-05,21647.66,0.56628,2.6158986998460283e-05
1643680200,reversed_USDT,2.619321899469378e-05,2.613761348951777e-05,2.6182684971505383e-05,2.6151988557981965e-05,5348.64,0.140033,2.618110834056804e-05
1643680500,reversed_USDT,2.616590018023072e-05,2.6130947403629064e-05,2.616590018023072e-05,2.6139376199470625e-05,3829.51,0.100156,2.615384213017813e-05
1643680800,reversed_USDT,2.615239208084646e-05,2.6122257913933952e-05,2.615239208084646e-05,2.6141439828679454e-05,981.3,0.025646,2.613557095637633e-05
1643681100,reversed_USDT,2.617849018175725e-05,2.6121677910307563e-05,2.614405058141754e-05,2.614733868464767e-05,51.87,0.001356,2.6153609564270403e-05
1643681400,reversed_USDT,2.6143845529611567e-05,2.6110901353536902e-05,2.6143845529611567e-05,2.611223089061247e-05,35843.91,0.936327,2.61223602701888e-05
1643681700,reversed_USDT,2.610961967161409e-05,2.6073797189661844e-05,2.610961967161409e-05,2.608429138761909e-05,54356.91,1.418134,2.6089320441034744e-05
1643682000,reversed_USDT,2.608917750476323e-05,2.607629925161021e-05,2.6082903465348472e-05,2.607629925161021e-05,1894.85,0.049413,2.6077944891043736e-05
1643682300,reversed_USDT,2.607629925161021e-05,2.603203345845197e-05,2.607629925161021e-05,2.6056533819166096e-05,3694.14,0.096277,2.60622653581672e-05
1643682600,reversed_USDT,2.607236959773984e-05,2.6023992038740355e-05,2.6060037635906352e-05,2.6023992038740355e-05,391.67,0.010199,2.603974081083587e-05
1643682900,reversed_USDT,2.601839917115788e-05,2.598331247739452e-05,2.6017248394995943e-05,2.598331247739452e-05,21252.08,0.552874,2.601506896854934e-05
1643683200,reversed_USDT,2.6019414646432583e-05,2.5975328113850903e-05,2.5976623636389613e-05,2.600479944578571e-05,2688.87,0.069918,2.6002831708373043e-05
1643683500,reversed_USDT,2.60164429122494e-05,2.60011955349707e-05,2.600701773366525e-05,2.601633461585191e-05,3245.85,0.084414,2.6006970388203445e-05
1643683800,reversed_USDT,2.602879461433005e-05,2.597810149955993e-05,2.601633461585191e-05,2.6026288112570983e-05,49794.13,1.295506,2.601725516396985e-05
1643684100,reversed_USDT,2.6022982978106605e-05,2.59867831221041e-05,2.6022982978106605e-05,2.59867831221041e-05,1973.21,0.051307,2.6001932463620692e-05
1643684400,reversed_USDT,2.6040798640045333e-05,2.5992983973765804e-05,2.5992983973765804e-05,2.6040798640045333e-05,12483.29,0.324565,2.5999971920030324e-05
1643684700,reversed_USDT,2.6035523910244093e-05,2.595313538530933e-05,2.6035523910244093e-05,2.597204265440509e-05,67353.77,1.749899,2.598071347715737e-05
1643685000,reversed_USDT,2.597430258348206e-05,2.594580906427218e-05,2.596793531283442e-05,2.594580906427218e-05,2723.13,0.070681,2.595601856478272e-05
1643685300,reversed_USDT,2.598876869372132e-05,2.5942221484310147e-05,2.5942221484310147e-05,2.5977035261747205e-05,332.69,0.008637,2.596343154520584e-05
1643685600,reversed_USDT,2.5965346129748317e-05,2.5913522946035868e-05,2.5965346129748317e-05,2.592640220353677e-05,28689.38,0.743671,2.5921482791764437e-05
1643685900,reversed_USDT,2.594170328554266e-05,2.5929629061098505e-05,2.5929629061098505e-05,2.594170328554266e-05,4054.66,0.105163,2.5936482074130096e-05
1643686200,reversed_USDT,2.598392686252138e-05,2.596701825143812e-05,2.597011359327685e-05,2.5982623860467077e-05,24855.51,0.645497,2.5969992193420345e-05
1643686500,reversed_USDT,2.600615877852193e-05,2.5983136944123262e-05,2.5993632599758364e-05,2.5983136944123262e-05,1068.46,0.027762,2.5983913359239296e-05
1643686800,reversed_USDT,2.6002622104413007e-05,2.598087547756097e-05,2.5998018431035185e-05,2.598087547756097e-05,402.76,0.010466,2.5985939008402555e-05
1643687100,reversed_USDT,2.6000208521672343e-05,2.5925582171910455e-05,2.598749897349379e-05,2.5960378232326697e-05,14544.58,0.37726,2.593819084750185e-05
1643687400,reversed_USDT,2.5937020246178638e-05,2.5919594824893697e-05,2.5937020246178638e-05,2.592145591486149e-05,7817.05,0.202618,2.5920071829703056e-05
1643687700,reversed_USDT,2.592145591486149e-05,2.588004444121232e-05,2.592145591486149e-05,2.5905507588629863e-05,161944.27,4.195322,2.5905963941488787e-05
1643688000,reversed_USDT,2.5928775210224023e-05,2.591089760531484e-05,2.591179727853576e-05,2.592607284033869e-05,16487.28,0.427231,2.591277759062994e-05
1643688300,reversed_USDT,2.593125623970853e-05,2.5878437076968424e-05,2.592607284033869e-05,2.5899361813825547e-05,17564.89,0.455318,2.592207409773037e-05
1643688600,reversed_USDT,2.591440265487872e-05,2.590324619481313e-05,2.5904534536961628e-05,2.5905836429512552e-05,2212.87,0.057326,2.5905735763049564e-05
1643688900,reversed_USDT,2.594271278277881e-05,2.5916800332564385e-05,2.592347855752433e-05,2.594051217984869e-05,71104.61,1.843589,2.592784746751046e-05
1643689200,reversed_USDT,2.5967281225655675e-05,2.593458519576073e-05,2.594310987322121e-05,2.593458519576073e-05,18008.44,0.467069,2.593613900110592e-05
1643689500,reversed_USDT,2.596850176546859e-05,2.593328713750451e-05,2.593328713750451e-05,2.594527725901637e-05,3427.32,0.088964,2.595748060846411e-05
1643689800,reversed_USDT,2.599177464299648e-05,2.594657651788121e-05,2.594657651788121e-05,2.597127369359299e-05,2756.71,0.071626,2.5982684619316e-05
1643690100,reversed_USDT,2.598036248321344e-05,2.5945815796124006e-05,2.5973870805447133e-05,2.5953970633082227e-05,17135.96,0.445035,2.5970835271406915e-05
1643690400,reversed_USDT,2.5962683316016224e-05,2.5952987201803423e-05,2.59589832489277e-05,2.5952987201803423e-05,836.29,0.021705,2.595377528806095e-05
1643690700,reversed_USDT,2.598614159068968e-05,2.5951000359161844e-05,2.5958767612699344e-05,2.596267657540872e-05,2141.72,0.055624,2.59716851494164e-05
1643691000,reversed_USDT,2.596267657540872e-05,2.5944476226427824e-05,2.596267657540872e-05,2.595756820156363e-05,4500.26,0.116771,2.594766045514272e-05
1643691300,reversed_USDT,2.5953728136255e-05,2.593667715891713e-05,2.594776818056325e-05,2.594316371692895e-05,5146.93,0.133527,2.5943082951451157e-05
1643691600,reversed_USDT,2.5937975556570597e-05,2.5918116893299e-05,2.5937975556570597e-05,2.5922080817271363e-05,4658.29,0.12082,2.593656952556827e-05
1643691900,reversed_USDT,2.598402138588896e-05,2.592827771674549e-05,2.592827771674549e-05,2.598402138588896e-05,789.87,0.020497,2.595095995195958e-05
1643692200,reversed_USDT,2.5989916951819373e-05,2.5943029108078654e-05,2.5989916951819373e-05,2.5943029108078654e-05,543.24,0.014097,2.595094648292013e-05
1643692500,reversed_USDT,2.5958282444283796e-05,2.593909914546232e-05,2.595347217229784e-05,2.594498107313631e-05,223.92,0.005809,2.5942383005041124e-05
1643692800,reversed_USDT,2.594976126219639e-05,2.5938883839452836e-05,2.5947936503323543e-05,2.594976126219639e-05,399.25,0.010356,2.593924044197353e-05
1643693100,reversed_USDT,2.5982981666667964e-05,2.594976126219639e-05,2.594976126219639e-05,2.5976508923450345e-05,5831.69,0.151434,2.5967517232693623e-05
1643693400,reversed_USDT,2.5976508923450345e-05,2.5926334985877926e-05,2.5976508923450345e-05,2.5926334985877926e-05,6001.55,0.15573,2.594840781867045e-05
1643693700,reversed_USDT,2.59333543912171e-05,2.5922887187483397e-05,2.593102761550717e-05,2.5922887187483397e-05,328.84,0.008526,2.5930348490918544e-05
1643694000,reversed_USDT,2.592168437031304e-05,2.5906735751295337e-05,2.592168437031304e-05,2.591451010432664e-05,583.37,0.015118,2.591584658129814e-05
1643694300,reversed_USDT,2.5942914691654196e-05,2.5906735751295337e-05,2.591321405480904e-05,2.5913569951868132e-05,10331.29,0.267832,2.592438582537541e-05
1643694600,reversed_USDT,2.594341947759293e-05,2.592266543067398e-05,2.592266543067398e-05,2.594341947759293e-05,583.92,0.015139,2.592767268283741e-05
1643694900,reversed_USDT,2.600941905101513e-05,2.59433723634075e-05,2.594608507306158e-05,2.600863434643033e-05,36143.9,0.939385,2.599016012537653e-05
1643695200,reversed_USDT,2.604020190530949e-05,2.598206354225424e-05,2.600537427064677e-05,2.603812032892395e-05,25605.09,0.666186,2.6017742539347285e-05
1643695500,reversed_USDT,2.610099885912534e-05,2.6028808164300084e-05,2.604535642549361e-05,2.6099690901360657e-05,17729.52,0.461557,2.603327364771462e-05
1643695800,reversed_USDT,2.613013486546508e-05,2.6082121123283924e-05,2.609518217699057e-05,2.6116424933037486e-05,82583.56,2.154209,2.608520314243225e-05
1643696100,reversed_USDT,2.6146764403272007e-05,2.6116424933037486e-05,2.6125758953297596e-05,2.6144597401959067e-05,4170.26,0.108974,2.6131316135094723e-05
1643696400,reversed_USDT,2.6142840822255088e-05,2.610095798346087e-05,2.6141535501512287e-05,2.610569359956268e-05,29153.93,0.7614,2.611657498878293e-05
